DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN A LA COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,PERIODICIDAD DE DIFUSIÓN,ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,"CONSULTADO EN 
",OBSERVACIONES
LISTADO DE PROGRAMAS ACTIVOS Y ENTIDADES BENEFICIADAS DEL FONDO DE COOPERACION PARA AGUA Y SANEAMIENTO (FCAS),COSTA RICA,17 ALIANZAS PARA LOGRAR LOS OBJETIVOS,,ORGANISMOS MULTILATERALES,FONDO DE COOPERACIÓN PARA AGUA Y SANEAMIENTO (FCAS),REGISTRO ADMINISTRATIVO,Presentar listado de entidades y proyectos vigentes de las ayudas que ofrece el Fondo de Cooperación para Agua y Saneamiento. Estas pueden solicitarlas las administraciones públicas y las organizaciones de la sociedad civil en los países socios mientras cumplan con una serie de condiciones y si sus propuestas de proyecto se ajustan a los criterios establecidos por el Fondo.,,,,País * Código * Programa * Entidad solicitante * Fecha de aprobación * Aporte Local * Aporte FCAS * Aporte otros donantes * Estado actual,Listado de programas activos y entidades beneficiandas del Fondo de Cooperación para Agua y Saneamiento.,MUNDIAL * NACIONAL,SI,PDF,http://www.fondodelagua.aecid.es/galerias/fcas/descargas/documentos/CARTERA_GLOBAL_ECO_2016_03_21.pdf,21/11/2016,NO ESTABLECIDO,2016,,,http://www.fondodelagua.aecid.es/galerias/fcas/descargas/documentos/CARTERA_GLOBAL_ECO_2016_03_21.pdf,
"PROYECTOS RELACIONADOS CON LOS PROGRAMAS DE BOSQUES Y BIODIVERSIDAD, RECURSO HÍDRICO, CAMBIO CLIMÁTICO, RECURSO MARINO COSTEROS",COSTA RICA,15 VIDA DE ECOSISTEMAS TERRESTRES,,SECTOR PÚBLICO,CENTRO DE DERECHO AMBIENTAL Y DE LOS RECURSOS NATURALES (CEDARENA),REGISTRO ADMINISTRATIVO,"Generar cambios en las políticas ambientales y promover una gestión ambiental integral y participativa, para forjar una sociedad equitativa e incluyente que goce de un ambiente sano y ecológicamente equilibrado”.",,,,Título * Lugar * Organismo Financiador * Cliente y contacto * Fecha Inicio * Fecha Final * Monto,Listado de proyectos para fortalecer la incidencia de las organizaciones ambientales en los diferentes programas.,NACIONAL,SI,HTML,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,21/11/2016,NO ESTABLECIDO,NO INDICA,,,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,
"PROYECTOS RELACIONADOS CON LOS PROGRAMAS DE BOSQUES Y BIODIVERSIDAD, RECURSO HÍDRICO, CAMBIO CLIMÁTICO, RECURSO MARINO COSTEROS",COSTA RICA,13 ACCIÓN POR EL CLIMA,,SECTOR PÚBLICO,CENTRO DE DERECHO AMBIENTAL Y DE LOS RECURSOS NATURALES (CEDARENA),REGISTRO ADMINISTRATIVO,"Generar cambios en las políticas ambientales y promover una gestión ambiental integral y participativa, para forjar una sociedad equitativa e incluyente que goce de un ambiente sano y ecológicamente equilibrado”.",,,,Título * Lugar * Organismo Financiador * Cliente y contacto * Fecha Inicio * Fecha Final * Monto,Listado de proyectos para fortalecer la incidencia de las organizaciones ambientales en los diferentes programas.,NACIONAL,SI,HTML,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,21/11/2016,NO ESTABLECIDO,NO INDICA,,,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,
"PROYECTOS RELACIONADOS CON LOS PROGRAMAS DE BOSQUES Y BIODIVERSIDAD, RECURSO HÍDRICO, CAMBIO CLIMÁTICO, RECURSO MARINO COSTEROS",COSTA RICA,14 VIDA SUBMARINA,,SECTOR PÚBLICO,CENTRO DE DERECHO AMBIENTAL Y DE LOS RECURSOS NATURALES (CEDARENA),REGISTRO ADMINISTRATIVO,"Generar cambios en las políticas ambientales y promover una gestión ambiental integral y participativa, para forjar una sociedad equitativa e incluyente que goce de un ambiente sano y ecológicamente equilibrado”.",,,,Título * Lugar * Organismo Financiador * Cliente y contacto * Fecha Inicio * Fecha Final * Monto,Listado de proyectos para fortalecer la incidencia de las organizaciones ambientales en los diferentes programas.,NACIONAL,SI,HTML,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,21/11/2016,NO ESTABLECIDO,NO INDICA,,,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,
"PROYECTOS RELACIONADOS CON LOS PROGRAMAS DE BOSQUES Y BIODIVERSIDAD, RECURSO HÍDRICO, CAMBIO CLIMÁTICO, RECURSO MARINO COSTEROS",COSTA RICA,17 ALIANZAS PARA LOGRAR LOS OBJETIVOS,,SECTOR PÚBLICO,CENTRO DE DERECHO AMBIENTAL Y DE LOS RECURSOS NATURALES (CEDARENA),REGISTRO ADMINISTRATIVO,"Generar cambios en las políticas ambientales y promover una gestión ambiental integral y participativa, para forjar una sociedad equitativa e incluyente que goce de un ambiente sano y ecológicamente equilibrado”.",,,,Título * Lugar * Organismo Financiador * Cliente y contacto * Fecha Inicio * Fecha Final * Monto,Listado de proyectos para fortalecer la incidencia de las organizaciones ambientales en los diferentes programas.,NACIONAL,SI,HTML,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,21/11/2016,NO ESTABLECIDO,NO INDICA,,,http://www.cedarena.org/index.php/nuestro-trabajo/proyectos,
GUÍA DE BUENAS PRÁCTICAS DE REGULACIÓN PARA LA PROTECCIÓN DE ARRECIFES DE CORAL - 2014,COSTA RICA,14 VIDA SUBMARINA,,ORGANISMOS MULTILATERALES,ASOCIACIÓN INTERAMERICANA PARA LA DEFENSA DEL AMBIENTE (AIDA),REGISTRO ADMINISTRATIVO,"Promover las buenas prácticas internacionales para proteger los arrecifes de coral, proteger el ambiente y el ecosistema marino.",,,,Instrumento Internacional * Obligaciones relevantes de los signatarios * Aplicación,"Mapa de distribución de los arrecifes de coral * Obligaciones Internacionales para proteger los arrecifes de coral * Principales contaminantes, orígenes e impacto en los arrecifes de coral * Ejemplos de sanciones por daños de embarcaciones a los corales",AMÉRICA * NACIONAL,NO,NA,ASOCIACIÓN INTERAMERICANA PARA LA DEFENSA DEL AMBIENTE (AIDA),21/11/2016,NO ESTABLECIDO,2015,,,http://www.aida-americas.org/sites/default/files/featured_pubs/guia_de_buenas_practicas_de_regulacion_para_la_proteccion_de_arrecifes_de_coral_0.pdf,
GUÍA DE BUENAS PRÁCTICAS DE REGULACIÓN PARA LA PROTECCIÓN DE ARRECIFES DE CORAL - 2014,COSTA RICA,17 ALIANZAS PARA LOGRAR LOS OBJETIVOS,,ORGANISMOS MULTILATERALES,ASOCIACIÓN INTERAMERICANA PARA LA DEFENSA DEL AMBIENTE (AIDA),REGISTRO ADMINISTRATIVO,"Promover las buenas prácticas internacionales para proteger los arrecifes de coral, proteger el ambiente y el ecosistema marino.",,,,Instrumento Internacional * Obligaciones relevantes de los signatarios * Aplicación,"Mapa de distribución de los arrecifes de coral * Obligaciones Internacionales para proteger los arrecifes de coral * Principales contaminantes, orígenes e impacto en los arrecifes de coral * Ejemplos de sanciones por daños de embarcaciones a los corales",AMÉRICA * NACIONAL,NO,NA,ASOCIACIÓN INTERAMERICANA PARA LA DEFENSA DEL AMBIENTE (AIDA),21/11/2016,NO ESTABLECIDO,2015,,,http://www.aida-americas.org/sites/default/files/featured_pubs/guia_de_buenas_practicas_de_regulacion_para_la_proteccion_de_arrecifes_de_coral_0.pdf,
ESTADÍSTICAS DE EDUCACIÓN SUPERIOR,COSTA RICA,4 EDUCACIÓN DE CALIDAD,,SECTOR PÚBLICO,CONSEJO NACIONAL DE RECTORES (CONARE),MULTIPLES FUENTES,"Presentar las estadísticas de educación superior, relacionadas con el adecuado funcionamiento de las entidades universitarias.",,,,Nombre Institución * Nombre Universidad * Año * Tipo de matrícula * Sexo * Cobertura * Matrícula * Diploma,Cifras relevantes de la educación superior 2000-2016 * Indicadores de la investigación universitaria 2006-2013 * Cobertura de la educación terciaria en Costa Rica Ciclo 2011 * Informe final sobre la captura de información estadística de la matrícula de educación superior en Costa Rica Ciclo 2011,NACIONAL,SI,EXCEL * PDF,https://www.conare.ac.cr/servicios/estadistica,22/11/2016,ANUAL,jun.-16,,,https://www.conare.ac.cr/servicios/estadistica,
ENCUESTA NACIONAL DE LA CULTURA 2013 Y 2016,COSTA RICA,4 EDUCACIÓN DE CALIDAD,,SECTOR PÚBLICO,MINISTERIO DE CULTURA Y JUVENTUD (MCJ),ENCUESTA POR MUESTREO,"Generar estadísticas sobre los usos y preferencias de la población respecto de productos, actividades y espacios culturales, formación cultural, prácticas culturales y accesibilidad a la oferta cultural disponible en el país. Indagará sobre la participación y consumo de la población en la música, cine, teatro, videojuegos, tradiciones costarricenses e identidad cultural, entre otras áreas.",,,,Sexo * Edad * Espacio cultural * Hábitos * Prácticas culturales * Medio de información * Uso dispositivos tecnológicos,Audiovisuales y música * Publicaciones * Asistencia a espacios y a eventos culturales * Formación artística y prácticas culturales * Dispositivos tecnológicos e internet * Actividades lúdicas y tradiciones costarricenses,NACIONAL,NO,NA,MINISTERIO DE CULTURA Y JUVENTUD (MCJ),22/11/2016,,2016,,,https://cuentasatelitecultura.go.cr/segundo_libro_encuesta/#/76,
PERCEPCIÓN ACERA DE LA EDUCACIÓN EN COSTA RICA - ENCUESTA ACTUALIDADES 2013 (EE-UCR),COSTA RICA,4 EDUCACIÓN DE CALIDAD,,ACADEMIA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),ENCUESTA POR MUESTREO,"Presentar resultado de medir las percepciones acerca de la educación brindada en nuestro país, desde un punto de
vista general y también a nivel de público y privado, a través del sistema de encuestas realizado por Estudiantes de estadística de la Universidad de Costa Rica (EE-UCR).",,,,Nivel educativo * Zona * Edad * Grado satisfacción * Tipo de centro educativo,"Percepciones acerca de la educación en Costa Rica: pública versus privada * Expectativas hacia la educación costarricense en los próximos años por rango de edad (Distribuciones porcentuales) * Nivel de satisfacción de la población costarricense con la educación que ha recibido en el país * Opinión sobre la frase ""En nuestro país, las personas que deseen estudiar pueden lograrlo"" * Distribución de la población costarricense según su asistencia a centros educativos en nuestro país (Distribuciones porcentuales) * Opinión del tipo de institución educativa que es mejor escuela , colegio y universidad * Quiénes tienen más posibilidades de ingresar a la Universidad de Costa Rica? ¿Los estudiantes de colegios privados o los de colegios públicos? según zona.",NACIONAL,NO,NA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),22/11/2016,NO ESTABLECIDO,2013,,,http://www.estadistica.ucr.ac.cr/contenido/docs/publicaciones/encuestas/ESTADISTICA%20UCR%20ACTUALIDADES%202013.pdf,
ASPECTOS RELACIONADOS CON EL USO DEL GAS LICUADO DEL PETRÓLEO (GLP) Y SEGURIDAD EN LAS VIVIENDAS,COSTA RICA,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,ACADEMIA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),ENCUESTA POR MUESTREO,"Presentar resultado de medir las personas que mayormente usan el gas licuado de petróleo (GLP), tipo de uso, así como el conocimiento acerca de las medidas de seguridad existentes para la manipulación de los cilindros de este gas.",,,,Zona * Ingreso mensual *Uso * Tipo anomalía * Ubicación * Medio de información,"Porcentaje de personas que utilizan gas licuado de petróleo para alguna actividad * Porcentaje de personas que utiliza gas, por zona e ingreso mensual * Personas que utilizan el GLP, según su uso * Anomalías en los cilindros de GLP * Ubicación del cilindro de gas y medio de información medidas de seguridad para su manipulación",NACIONAL,NO,NA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),22/11/2016,NO ESTABLECIDO,2013,,,http://www.estadistica.ucr.ac.cr/contenido/docs/publicaciones/encuestas/ESTADISTICA%20UCR%20ACTUALIDADES%202013.pdf,
ASPECTOS RELACIONADOS CON EL USO DEL GAS LICUADO DEL PETRÓLEO (GLP) Y SEGURIDAD EN LAS VIVIENDAS,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,ACADEMIA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),ENCUESTA POR MUESTREO,"Presentar resultado de medir las personas que mayormente usan el gas licuado de petróleo (GLP), tipo de uso, así como el conocimiento acerca de las medidas de seguridad existentes para la manipulación de los cilindros de este gas.",,,,Zona * Ingreso mensual *Uso * Tipo anomalía * Ubicación * Medio de información,"Porcentaje de personas que utilizan gas licuado de petróleo para alguna actividad * Porcentaje de personas que utiliza gas, por zona e ingreso mensual * Personas que utilizan el GLP, según su uso * Anomalías en los cilindros de GLP * Ubicación del cilindro de gas y medio de información medidas de seguridad para su manipulación",NACIONAL,NO,NA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),22/11/2016,NO ESTABLECIDO,2013,,,http://www.estadistica.ucr.ac.cr/contenido/docs/publicaciones/encuestas/ESTADISTICA%20UCR%20ACTUALIDADES%202013.pdf,
EL SENTIMIENTO DE GLOBALIZACIÓN EN LA POBLACIÓN COSTARRICENSE,COSTA RICA,"9 INDUSTRIA, INNOVACIÓN E INFRAESTRUCTURA",,ACADEMIA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),ENCUESTA POR MUESTREO,Los índices que representan el grado de información de lo que sucede en el mundo y el grado en que sienten que le afectan estos acontecimientos,,,,Política * Economía * Medio Ambiente * Tecnológico * Educación * Zona * Tipo información,"El sentimiento de globalización en la población costarricense * Índices promedio de consumo, información y efecto según características sociodemográficas * Grado de información de lo que sucede en el mundo según siente que le afecta personalmente",NACIONAL,NO,NA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),22/11/2016,NO ESTABLECIDO,2013,,,http://www.estadistica.ucr.ac.cr/contenido/docs/publicaciones/encuestas/ESTADISTICA%20UCR%20ACTUALIDADES%202013.pdf,
PERCEPCIÓN DE DESIGUALDAD EN EL PAIS - ENCUESTA ACTUALIDADES 2012 (EE-UCR),COSTA RICA,10 REDUCCIÓN DE LAS DESIGUALDADES,,ACADEMIA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),ENCUESTA POR MUESTREO,"Mostrar el resultado de la medición efectuada por por parte de Estudiantes de la Universidad de Costa Rica, al realizar muestreo para percibir la apreciación de los costarricenses en cuanto a la desigualdad que existe para el acceso a oportunidades básicas de trabajo, el estudio, el salario y tener casa propia.",,,,De acuerdo * En desacuerdo * Ni de acuerdo ni en desacuerdo * Índice,"Percepciones de desigualdad respecto a posibilidades de estudio, libre expresión, salario digno, serlio de Oportunidades económicas, de Derechos básicos, de Oportunidades básicas y total * icios públicos, oportunidades de trabajo, pago de impuestos, acceso a vivienda, aplicación de leyes y diferencia entre ricos y pobres (Distribuciones porcentuales) * Índices promedio de Oportunidades económicas, de Derechos básicos, de Oportunidades báscias y total",NACIONAL,NO,NA,UNIVERSIDAD DE COSTA RICA - ESCUELA DE ESTADÍSTICA (EE-UCR),22/11/2016,NO ESTABLECIDO,dic.-12,,,http://www.estadistica.ucr.ac.cr/contenido/docs/publicaciones/encuestas/ucr-estadistica-actualidades-2012.pdf,
ATLAS CLIMATOLÓGICO,COSTA RICA,13 ACCIÓN POR EL CLIMA,,SECTOR PÚBLICO,INSTITUTO METEREOLÓGICO NACIONAL DE COSTA RICA (IMN),REGISTRO ADMINISTRATIVO,"Presentar información metereológica en imágenes de alta resolución a una escala de 1: 1.600.000. Encontrarán diferentes tipos de mapas climatológicos, galerías de imágenes, información de estaciones meteorológicas, etc.",,,,Mes * Promedio anual * Mínima promedio anual * Máxima promedio anual * promedio diario,Precipitación del período 1961-1980 * Temperatura del período 1961-1980 * Brillo solar del período 1961-1980 * Atlás climatológico interactivo (descargable) * Atlas de nubes,NACIONAL,NO,NA,INSTITUTO METEREOLÓGICO NACIONAL DE COSTA RICA (IMN),22/11/2016,PERMANENTE,NO INDICA,,,https://www.imn.ac.cr/web/imn/39,
INSTITUCIONES ESTATALES Y ORGANIZACIONES NO GUBERNAMENTALES DE AYUDA PARA LOS REFUGIADOS,COSTA RICA,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,ALTO COMISIONADO DE LAS NACIONES UNIDAS PARA LOS REFUGIADOS (ACNUR),REGISTRO ADMINISTRATIVO,"Presentar las empresas que ofrecen ayuda para las personas refugiadas y solicitantes de dicha condición en Costa Rica. Este sitio web busca facilitar el acceso a información a las personas solicitantes de refugio y refugiadas sobre el proceso de solicitud de la condición de refugiado, proyectos de integración local, instituciones de apoyo, entre otros.",,,,Nombre de entidad * Descripción * Teléfono * Correo electrónico * Sitio Web * Dirección,Instituciones estatales y organizaciones no gubernamentales donde se puede buscar apoyo y asesoría,NACIONAL,SI,HTML,http://help.unhcr.org/costarica/es/informacion-del-pais-2/instituciones-relevantes/,22/11/2016,NO ESTABLECIDO,NO INDICA,,,http://help.unhcr.org/costarica/es/informacion-del-pais-2/instituciones-relevantes/,
BASE DE DATOS LEYES COSTA RICA,COSTA RICA,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,ASAMBLEA LEGISLATIVA REPÚBLICA DE COSTA RICA,REGISTRO ADMINISTRATIVO,Ofrecer una herramienta de Consulta legislativa de Costa Rica.,,,,Número de Ley * Título * Publicación * Número de Gaceta * N° Alcance * Fecha Emisión * Sanción P.E * Fecha Rige,Información de legislación Costa Rica,NACIONAL,SI,HTML,http://www.asamblea.go.cr/Centro_de_informacion/Consultas_SIL/Pginas/Leyes.aspx,22/11/2016,PERMANENTE,2016,,,http://www.asamblea.go.cr/Centro_de_informacion/Consultas_SIL/Pginas/Leyes.aspx,
EMPRESAS EN COSTA RICA Y GUÍA DE TRÁMITES,COSTA RICA,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,REGISTRO NACIONAL COSTA RICA,REGISTRO ADMINISTRATIVO,"Registrar la existencia de empresas individuales de responsabilidad limitada, sociedades en nombre colectivo, sociedades en comandita, sociedades de responsabilidad limitada, sociedades anónimas; sociedades reguladas por leyes especiales, bolsa de valores, puestos de bolsa, sociedades de inversión, sociedades operadoras de fondos de inversión, centrales de valores, sociedades de compensación y liquidación, sociedades calificadoras de riesgo, sociedades operadoras de fondos de pensiones complementarias, empresas financieras de carácter no bancario, bancos privados, sociedades anónimas laborales, sociedades comercializadoras de seguros y sociedades anónimas deportivas.",,,,Nombre empresa * link enlace,Directorio de Empresas en sitios de instituciones publicas y empresas en Costa Rica * Guias de Empresas de servicios publicos * Guia Nacional de Registros publicos * Ministerios * Institutos * Organizaciones * Empresas privadas,NACIONAL,NO,NA,REGISTRO NACIONAL COSTA RICA,22/11/2016,PERMANENTE,nov.-16,,,http://registronacional.com/costarica/empresas.htm,
EMPRESAS EN COSTA RICA Y GUÍA DE TRÁMITES,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,REGISTRO NACIONAL COSTA RICA,REGISTRO ADMINISTRATIVO,"Registrar la existencia de empresas individuales de responsabilidad limitada, sociedades en nombre colectivo, sociedades en comandita, sociedades de responsabilidad limitada, sociedades anónimas; sociedades reguladas por leyes especiales, bolsa de valores, puestos de bolsa, sociedades de inversión, sociedades operadoras de fondos de inversión, centrales de valores, sociedades de compensación y liquidación, sociedades calificadoras de riesgo, sociedades operadoras de fondos de pensiones complementarias, empresas financieras de carácter no bancario, bancos privados, sociedades anónimas laborales, sociedades comercializadoras de seguros y sociedades anónimas deportivas.",,,,Nombre empresa * link enlace,Directorio de Empresas en sitios de instituciones publicas y empresas en Costa Rica * Guias de Empresas de servicios publicos * Guia Nacional de Registros publicos * Ministerios * Institutos * Organizaciones * Empresas privadas,NACIONAL,NO,NA,REGISTRO NACIONAL COSTA RICA,22/11/2016,PERMANENTE,nov.-16,,,http://registronacional.com/costarica/empresas.htm,
DATOS HISTÓRICOS ORGANIZACIÓN INTERNACIONAL DEL CAFÉ,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SOCIEDAD CIVIL,ORGANIZACIÓN INTERNACIONAL DEL CAFÉ (OIC),REGISTRO ADMINISTRATIVO,"Presentar estadísticas históricas relacionadas con la producción y comercio del café, se podrá descargar los datos en forma PDF o en archivo Excel para análisis, siempre y cuando se otorgue claro reconocimiento a la OIC como la fuente de los mismos",,,,Producción total * Consumo interno * Producción resultante * Producción exportable * Desglose en Arábica y Robusta * Distribución de cosecha * Existencias iniciales * Precios pagados a cultivadores * Disponibilidad para exportación * Superficie dedicada al café * Número de cafeteros * Exportaciones * Número de tostadoras * Valor exportaciones * Importaciones * Valor importaciones * Precios diarios * Consumo global * Café organico,"Producción total * Consumo Interno * Producción exportable * Existencias iniciales brutas * Exportaciones * Estadísticas del comercio de exportaciones, importaciones y Reexportaciones * Datos de precios a los caficultores, al por menor, compuesto y de grupo OIC * Datos de inventario y consumo * Datos en paises no miembros de importaciones y reexportaciones",MUNDIAL * NACIONAL,SI,XLSX * PDF,http://www.ico.org/es/new_historical_c.asp,23/11/2016,PERMANENTE,2016,,,www.ico.org/es/new_historical_c.asp#sthash.DmwFWBy8.dpuf,
DATOS HISTÓRICOS ORGANIZACIÓN INTERNACIONAL DEL CAFÉ,COSTA RICA,17 ALIANZAS PARA LOGRAR LOS OBJETIVOS,,SOCIEDAD CIVIL,ORGANIZACIÓN INTERNACIONAL DEL CAFÉ (OIC),REGISTRO ADMINISTRATIVO,"Presentar estadísticas históricas relacionadas con la producción y comercio del café, se podrá descargar los datos en forma PDF o en archivo Excel para análisis, siempre y cuando se otorgue claro reconocimiento a la OIC como la fuente de los mismos",,,,Producción total * Consumo interno * Producción resultante * Producción exportable * Desglose en Arábica y Robusta * Distribución de cosecha * Existencias iniciales * Precios pagados a cultivadores * Disponibilidad para exportación * Superficie dedicada al café * Número de cafeteros * Exportaciones * Número de tostadoras * Valor exportaciones * Importaciones * Valor importaciones * Precios diarios * Consumo global * Café organico,"Producción total * Consumo Interno * Producción exportable * Existencias iniciales brutas * Exportaciones * Estadísticas del comercio de exportaciones, importaciones y Reexportaciones * Datos de precios a los caficultores, al por menor, compuesto y de grupo OIC * Datos de inventario y consumo * Datos en paises no miembros de importaciones y reexportaciones",MUNDIAL * NACIONAL,SI,XLSX * PDF,http://www.ico.org/es/new_historical_c.asp,23/11/2016,PERMANENTE,2016,,,www.ico.org/es/new_historical_c.asp#sthash.DmwFWBy8.dpuf,
BASE DE DATOS CONFLICTOS MINEROS,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SOCIEDAD CIVIL,OBSERVATORIO DE CONFLICTOS MINEROS DE AMÉRICA LATINA (OCMAL),,"Presentar información de los Proyectos mineros en conflicto. Para el caso de Costa Rica, El Proyecto Minero Crucitas explota más de trescientas hectáreas de bosque primario y secundario, contaminando el medio ambiente de la zona debido al uso y vertimiento de sustancias altamente tóxicas como cianuro, desconociendo el derecho ambiental internacional. La intención de Infinito Gold, Inc. es explotar un millón de onzas de oro de un tajo a cielo abierto de 85 metros de profundidad. La autorización del proyecto no consideró medidas de protección ambiental verdaderamente estrictas, por lo cual el proyecto puede generar impactos severos en el Río San Juan, conocido por su rica biodiversidad de bosque lluvioso. ...",,,,Proyecto * Ubicación * País * Idconflicto * Actores involucrados * Documentación * Noticias Relacionadas * Fecha * Link,Proyecto Crucitas atenta contra el ecosistema del Río San Juan,MUNDIAL * NACIONAL,SI,HTML,http://basedatos.conflictosmineros.net/ocmal_db/?page=conflicto&id=36,23/11/2016,NO ESTABLECIDO,feb.-14,,,http://basedatos.conflictosmineros.net/ocmal_db/?page=buscar,
BASE DE DATOS CONFLICTOS MINEROS,COSTA RICA,14 VIDA SUBMARINA,,SOCIEDAD CIVIL,OBSERVATORIO DE CONFLICTOS MINEROS DE AMÉRICA LATINA (OCMAL),,"Presentar información de los Proyectos mineros en conflicto. Para el caso de Costa Rica, El Proyecto Minero Crucitas explota más de trescientas hectáreas de bosque primario y secundario, contaminando el medio ambiente de la zona debido al uso y vertimiento de sustancias altamente tóxicas como cianuro, desconociendo el derecho ambiental internacional. La intención de Infinito Gold, Inc. es explotar un millón de onzas de oro de un tajo a cielo abierto de 85 metros de profundidad. La autorización del proyecto no consideró medidas de protección ambiental verdaderamente estrictas, por lo cual el proyecto puede generar impactos severos en el Río San Juan, conocido por su rica biodiversidad de bosque lluvioso. ...",,,,Proyecto * Ubicación * País * Idconflicto * Actores involucrados * Documentación * Noticias Relacionadas * Fecha * Link,Proyecto Crucitas atenta contra el ecosistema del Río San Juan,MUNDIAL * NACIONAL,SI,HTML,http://basedatos.conflictosmineros.net/ocmal_db/?page=conflicto&id=36,23/11/2016,NO ESTABLECIDO,feb.-14,,,http://basedatos.conflictosmineros.net/ocmal_db/?page=buscar,
BASE DE DATOS CONFLICTOS MINEROS,COSTA RICA,15 VIDA DE ECOSISTEMAS TERRESTRES,,SOCIEDAD CIVIL,OBSERVATORIO DE CONFLICTOS MINEROS DE AMÉRICA LATINA (OCMAL),,"Presentar información de los Proyectos mineros en conflicto. Para el caso de Costa Rica, El Proyecto Minero Crucitas explota más de trescientas hectáreas de bosque primario y secundario, contaminando el medio ambiente de la zona debido al uso y vertimiento de sustancias altamente tóxicas como cianuro, desconociendo el derecho ambiental internacional. La intención de Infinito Gold, Inc. es explotar un millón de onzas de oro de un tajo a cielo abierto de 85 metros de profundidad. La autorización del proyecto no consideró medidas de protección ambiental verdaderamente estrictas, por lo cual el proyecto puede generar impactos severos en el Río San Juan, conocido por su rica biodiversidad de bosque lluvioso. ...",,,,Proyecto * Ubicación * País * Idconflicto * Actores involucrados * Documentación * Noticias Relacionadas * Fecha * Link,"Mapa de conflictos mineros , proyectos y empresas mineras en América Latina * Mapa del cianuro en minería en América Latina * Proyecto Crucitas atenta contra el ecosistema del Río San Juan",MUNDIAL * NACIONAL,SI,HTML,http://basedatos.conflictosmineros.net/ocmal_db/?page=conflicto&id=36,23/11/2016,NO ESTABLECIDO,feb.-14,,,http://basedatos.conflictosmineros.net/ocmal_db/?page=buscar,
LISTA DE PRECIOS DE LA MADERA 2007-2016,COSTA RICA,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PÚBLICO,OFICINA NACIONAL FORESTAL (ONF),,"Presentar lista de precios de la madera de las especies más comercializadas en Costa Rica. Desde 2005, la Oficina Nacional Forestal (ONF) realiza estudios del comportamiento de los precios de madera en pie, en patio y de madera aserrada en pulgadas madereras ticas (pmt)* a nivel nacional.",,,,Año * Especie * Precio,"Listado de precios de la madera en pie, en patio de aserradero y de madera aserrada sin cepillar a nivel nacional en pulgadas madereras ticas (pmt), información anual * Tendencias de las principales especies comercializadas",NACIONAL,SI,PDF,http://www.onfcr.org/media/uploads/documents/precios-de-la-madera-en-costa-rica-2016.pdf,23/11/2016,ANUAL *,nov.-16,,,http://onfcr.org/article/precios-de-madera/,
