DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN DE COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,"PERIODICIDAD DE 
 DIFUSIÓN",ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,OBSERVACIONES,CONSULTADO EN
"CENSO NACIONAL DE GOBIERNO, SEGURIDAD PÚBLICA Y SISTEMA PENITENCIARIO ESTATALES 2011",MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Recolectar, generar y difundir información de la gestión pública de las Administraciones Públicas Estatales y del Distrito Federal en las materias de gobierno, seguridad pública, sistema enitenciario y justicia cívica, a efecto de apoyar con información especializada, de calidad, oportuna y homogénea, el diseño de políticas públicas.
",,,,,,NACIONAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2011/,03/10/2016,ANUAL,2011,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2011/
"CENSO NACIONAL DE GOBIERNO, SEGURIDAD PÚBLICA Y SISTEMA PENITENCIARIO ESTATALES 2012",MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Recolectar, generar y difundir información de la gestión pública de las Administraciones Públicas Estatales y del Distrito Federal en las materias de gobierno, seguridad pública, sistema enitenciario y justicia cívica, a efecto de apoyar con información especializada, de calidad, oportuna y homogénea, el diseño de políticas públicas.
",,,,,,NACIONAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2012/,03/10/2016,ANUAL,2012,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2012/
"CENSO NACIONAL DE GOBIERNO, SEGURIDAD PÚBLICA Y SISTEMA PENITENCIARIO ESTATALES 2013",MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Recolectar, generar y difundir información de la gestión pública de las Administraciones Públicas Estatales y del Distrito Federal en las materias de gobierno, seguridad pública, sistema enitenciario y justicia cívica, a efecto de apoyar con información especializada, de calidad, oportuna y homogénea, el diseño de políticas públicas.
",,,,,,NACIONAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2013/,03/10/2016,ANUAL,2013,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2013/
"CENSO NACIONAL DE GOBIERNO, SEGURIDAD PÚBLICA Y SISTEMA PENITENCIARIO ESTATALES 2014",MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Recolectar, generar y difundir información de la gestión pública de las Administraciones Públicas Estatales y del Distrito Federal en las materias de gobierno, seguridad pública, sistema enitenciario y justicia cívica, a efecto de apoyar con información especializada, de calidad, oportuna y homogénea, el diseño de políticas públicas.
",,,,,,NACIONAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2014/,03/10/2016,ANUAL,2014,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2014/
"CENSO NACIONAL DE GOBIERNO, SEGURIDAD PÚBLICA Y SISTEMA PENITENCIARIO ESTATALES 2015",MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Recolectar, generar y difundir información de la gestión pública de las Administraciones Públicas Estatales y del Distrito Federal en las materias de gobierno, seguridad pública, sistema enitenciario y justicia cívica, a efecto de apoyar con información especializada, de calidad, oportuna y homogénea, el diseño de políticas públicas.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2015/,03/10/2016,ANUAL,2015,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cngspspe/2015/
CENSO NACIONAL DE PROCURACIÓN DE JUSTICIA ESTATAL 2011,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de las instituciones
públicas en las Entidades Federativas, encargadas de la función de procuración de
justicia, a fin de que ésta sea vinculada con el quehacer gubernamental dentro del
proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas
de alcance nacional en dicha materia.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2011/,03/10/2016,ANUAL,2011,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2011/
CENSO NACIONAL DE PROCURACIÓN DE JUSTICIA ESTATAL 2012,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de las instituciones
públicas en las Entidades Federativas, encargadas de la función de procuración de
justicia, a fin de que ésta sea vinculada con el quehacer gubernamental dentro del
proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas
de alcance nacional en dicha materia.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2012/,03/10/2016,ANUAL,2012,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2012/
CENSO NACIONAL DE PROCURACIÓN DE JUSTICIA ESTATAL 2013,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de las instituciones
públicas en las Entidades Federativas, encargadas de la función de procuración de
justicia, a fin de que ésta sea vinculada con el quehacer gubernamental dentro del
proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas
de alcance nacional en dicha materia.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2013/,03/10/2016,ANUAL,2013,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2013/
CENSO NACIONAL DE PROCURACIÓN DE JUSTICIA ESTATAL 2014,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de las instituciones
públicas en las Entidades Federativas, encargadas de la función de procuración de
justicia, a fin de que ésta sea vinculada con el quehacer gubernamental dentro del
proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas
de alcance nacional en dicha materia.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2014/,03/10/2016,ANUAL,2014,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2014/
CENSO NACIONAL DE PROCURACIÓN DE JUSTICIA ESTATAL 2015,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de las instituciones
públicas en las Entidades Federativas, encargadas de la función de procuración de
justicia, a fin de que ésta sea vinculada con el quehacer gubernamental dentro del
proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas
de alcance nacional en dicha materia.
",,,,,,ESTATAL,SI,XLS*DBF,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2015/,03/10/2016,ANUAL,2015,,,,http://www.beta.inegi.org.mx/proyectos/censosgobierno/estatal/cnpje/2015/
CENSO NACIONAL DE IMPARTICIÓN DE JUSTICIA ESTATAL 2011,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de los órganos jurisdiccionales y administrativos, así como de las instituciones que integran a los Poderes Judiciales de las Entidades Federativas en su función de impartición de justicia, a efecto de que dicha información se vincule con el quehacer gubernamental dentro del proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas de alcance nacional en la materia de impartición de justicia.",,,,,,ESTATAL,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cng2011pje_ij/default.aspx,04/10/2016,ANUAL,2011,,,,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cng2011pje_ij/default.aspx
CENSO NACIONAL DE IMPARTICIÓN DE JUSTICIA ESTATAL 2012,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de los órganos jurisdiccionales y administrativos, así como de las instituciones que integran a los Poderes Judiciales de las Entidades Federativas en su función de impartición de justicia, a efecto de que dicha información se vincule con el quehacer gubernamental dentro del proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas de alcance nacional en la materia de impartición de justicia.",,,,,,ESTATAL,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2012/default.aspx,04/10/2016,ANUAL,2012,,,,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2012/default.aspx
CENSO NACIONAL DE IMPARTICIÓN DE JUSTICIA ESTATAL 2013,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de los órganos jurisdiccionales y administrativos, así como de las instituciones que integran a los Poderes Judiciales de las Entidades Federativas en su función de impartición de justicia, a efecto de que dicha información se vincule con el quehacer gubernamental dentro del proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas de alcance nacional en la materia de impartición de justicia.",,,,,,ESTATAL,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2013/default.aspx,04/10/2016,ANUAL,2013,,,,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2013/default.aspx
CENSO NACIONAL DE IMPARTICIÓN DE JUSTICIA ESTATAL 2014,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de los órganos jurisdiccionales y administrativos, así como de las instituciones que integran a los Poderes Judiciales de las Entidades Federativas en su función de impartición de justicia, a efecto de que dicha información se vincule con el quehacer gubernamental dentro del proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas de alcance nacional en la materia de impartición de justicia.",,,,,,ESTATAL,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2014/default.aspx,04/10/2016,ANUAL,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2014/default.aspx
CENSO NACIONAL DE IMPARTICIÓN DE JUSTICIA ESTATAL 2015,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Solicitar, recopilar y difundir información estadística y geográfica de los órganos jurisdiccionales y administrativos, así como de las instituciones que integran a los Poderes Judiciales de las Entidades Federativas en su función de impartición de justicia, a efecto de que dicha información se vincule con el quehacer gubernamental dentro del proceso de diseño, implementación, monitoreo y evaluación de las políticas públicas de alcance nacional en la materia de impartición de justicia.",,,,,,ESTATAL,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2015/default.aspx,04/10/2016,ANUAL,2015,,,,http://www.inegi.org.mx/est/contenidos/proyectos/censosgobierno/cnije2015/default.aspx
CENSOS ECONÓMICOS 2014,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Obtener información estadística básica y actualizada, referida al año 2013, sobre los establecimientos productores de bienes, comercializadores de mercancías y prestadores de servicios, para generar indicadores económicos de México a un gran nivel de detalle geográfico, sectorial y temático.",,,,,,NACIONAL,SI,HTML*XLS,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/default.aspx#Mas,04/10/2016,NO ESTABLECIDO,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ce/ce2014/default.aspx#Mas
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,1 FIN DE LA POBREZA,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,3 SALUD Y BIENESTAR,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,4 EDUCACIÓN DE CALIDAD,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,5 IGUALDAD DE GÉNERO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,6 AGUA LIMPIA Y SANEAMIENTO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
CENSO DE POBLACIÓN Y VIVIENDA 1895-2010,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),CENSO,"Generar la información demográfica y socioeconómica necesaria para el país, con la máxima desagregación geográfica posible; enriquecer la serie histórica de datos estadísticos, manteniendo en lo posible la comparabilidad nacional e internacional, y permitir la construcción de marcos de muestreo para realizar encuestas en hogares.",,,,,,"LA INFORMACIÓN BÁSICA DEL CENSO Y LA INFORMACIÓN DEL CONTEO SE PRESENTAN POR ENTIDAD FEDERATIVA, MUNICIPIO, LOCALIDAD, TAMAÑO DE LOCALIDAD Y POR ÁREA GEOESTADÍSTICA BÁSICA (AGEB).

LA INFORMACIÓN ADICIONAL, QUE PROVIENE DEL CUESTIONARIO DE LA MUESTRA DEL CENSO, SE PRESENTA POR ENTIDAD FEDERATIVA Y TAMAÑO DE LOCALIDAD.
",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx,05/10/2016,DECENAL,2010,,,,http://www.inegi.org.mx/est/contenidos/proyectos/ccpv/default.aspx
DISPONIBILIDAD DE COMIDA,MÉXICO,2 HAMBRE CERO,,ORGANISMOS MULTILATERALES,ORGANIZACIÓN DE LAS NACIONES UNIDAS PARA LA ALIMENTACIÓN Y LA AGRICULTURA (FAO),NA,"Presentar información sobre indicadores de seguridad alimentaria como: proteína media por día, suministro medio de proteínas de origen animal, proporción del suministro de energía alimentaria derivada de cereales raíces y tubérculos, suficiencia del suministro medio de energía alimentaria y valor medio de la producción de alimentos",,,,,,NACIONAL,SI,CSV*HTML,http://faostat.fao.org/beta/es/#country/138,06/10/2016,ANUAL,2015,,,,http://faostat.fao.org/beta/es/#country/138
PAÍSES RECEPTORES DE AYUDA OFICIAL PARA EL DESARROLLO,MÉXICO,17 ALIANZAS PARA LOGRAR LOS OBJETIVOS,,ORGANISMOS MULTILATERALES,ORGNIZACIÓN PARA LA COOPERACIÓN Y EL DESARROLLO ECONÓMICOS (OCDE),NA,Presentar información sobre los países receptores de ayuda oficial para el desarrollo.,,,,,Red de países receptores de ayuda oficial para el desarrollo (millones USD)*Ingreso nacional bruto*Población,NACIONAL,SI,XLS,chrome-extension://gbkeegbaiigmenfmjfclcdgdpimamgkj/views/app.html,10/10/2016,ANUAL,2014,,,,chrome-extension://gbkeegbaiigmenfmjfclcdgdpimamgkj/views/app.html
PRODUCTO INTERNO BRUTO TRIMESTRAL BASE 2008,MÉXICO,1 FIN DE LA POBREZA,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),MULTIPLES FUENTES,"Presentar información sobre el Producto Interno Bruto trimestral que ofrece, en el corto plazo, una visión oportuna, completa y coherente de la evolución de las actividades económicas del país, proporcionando información oportuna y actualizada, para apoyar la toma de decisiones.",,,,,,,SI,HTML*XLSX,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704,26/11/2016,TRIMESTRAL,sep-16,,,,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704
PRODUCTO INTERNO BRUTO TRIMESTRAL BASE 2008,MÉXICO,7 ENERGÍA ASEQUIBLE Y NO CONTAMINANTE,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),MULTIPLES FUENTES,"Presentar información sobre el Producto Interno Bruto trimestral que ofrece, en el corto plazo, una visión oportuna, completa y coherente de la evolución de las actividades económicas del país, proporcionando información oportuna y actualizada, para apoyar la toma de decisiones.",,,,,,,SI,HTML*XLSX,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704,26/11/2016,TRIMESTRAL,sep-16,,,,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704
PRODUCTO INTERNO BRUTO TRIMESTRAL BASE 2008,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),MULTIPLES FUENTES,"Presentar información sobre el Producto Interno Bruto trimestral que ofrece, en el corto plazo, una visión oportuna, completa y coherente de la evolución de las actividades económicas del país, proporcionando información oportuna y actualizada, para apoyar la toma de decisiones.",,,,,,,SI,HTML*XLSX,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704,26/11/2016,TRIMESTRAL,sep-16,,,,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704
PRODUCTO INTERNO BRUTO TRIMESTRAL BASE 2008,MÉXICO,"9 INDUSTRIA, INNOVACIÓN E INFRAESTRUCTURA",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),MULTIPLES FUENTES,"Presentar información sobre el Producto Interno Bruto trimestral que ofrece, en el corto plazo, una visión oportuna, completa y coherente de la evolución de las actividades económicas del país, proporcionando información oportuna y actualizada, para apoyar la toma de decisiones.",,,,,,,SI,HTML*XLSX,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704,26/11/2016,TRIMESTRAL,sep-16,,,,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704
PRODUCTO INTERNO BRUTO TRIMESTRAL BASE 2008,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),MULTIPLES FUENTES,"Presentar información sobre el Producto Interno Bruto trimestral que ofrece, en el corto plazo, una visión oportuna, completa y coherente de la evolución de las actividades económicas del país, proporcionando información oportuna y actualizada, para apoyar la toma de decisiones.",,,,,,,SI,HTML*XLSX,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704,26/11/2016,TRIMESTRAL,sep-16,,,,http://www3.inegi.org.mx/sistemas/tabuladosbasicos/tabdirecto.aspx?c=33704
